uid	en	n_keys	pkgs	cls	flags
u00943	Kerberos' Claws	2	SemiceMod	name	
u00944	Kills (Human)	2	FULLMap|MapMod	trigger-text	
u00945	LOW ENERGY<n/>	2	FULLMap|MapMod	trigger-text	
u00946	Large zombie monstrosity that periodically spawns more zombies. Grants bonus supplies	2	SemiceMod	tip	
u00947	Laser Beam	2	SemiceMod	name	
u00948	Laser Turret Beam	2	SemiceMod	name	
u00949	Laser Turret Beam Overload	2	SemiceMod	name	
u00950	Launch Auto Turret	2	SemiceMod	name	
u00951	Launch Flare	2	SemiceMod	name	
u00952	"Launches <d ref=""Effect,MutatorAmonZagaraBanelingBarrageCP,PeriodCount""/> banelings  towards the target point which explode on impact or until traveling <d ref=""Abil,MutatorAmonZagaraBanelingBarrage,Range[0]"" precision=""1""/> range."	2	SemiceMod	tip	
u00953	"Launches flying leeches from a distance. Can evolve into a Dreamhacker.<n/><c val=""FFFF00"">Note: uses 16 supply, zombies will automatically be suicided if supply is not available</c>"	2	FULLMap|MapMod	tip	
u00954	Lesser Nydus Worm	2	SemiceMod	name	
u00955	Leviathan	2	SemiceMod	name	
u00956	Lifetime statistics for	2	SemiceMod	trigger-text	
u00957	Lifetime stats for 	2	FULLMap|MapMod	trigger-text	
u00958	Limit 8	2	SemiceMod	tip	
u00959	Loading Fuel... 2	2	SemiceMod	trigger-text	
u00960	Loading Fuel... 3	2	SemiceMod	trigger-text	
u00961	Lock Pruchaseable Equipment	2	FULLMap|MapMod	name	
u00962	Locust	2	SemiceMod	name	
u00963	"Long-range rockets light nearby enemies on fire.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""Light 'em up!""<n/>                     --Cpl. Franklin</c></s>"	2	SemiceMod	tip	
u00964	Maintenance Shaft	2	SemiceMod	name	
u00965	Maintenance shafts can be used to travel to the facility sub-level with the 'interact' ability. Zombies cannot access the sub-level, allowing safer travel between points. Unfortunately, the sub-level is extremely pressurized. Your suit's pressure resistence system will slowly drain energy at first, but once energy is drained you will begin taking damage. The pressure also slows down movement in the sub-level.	2	FULLMap|MapMod	trigger-text	
u00966	Major Human Advantage	2	FULLMap|MapMod	visible-other	
u00967	Major Zombie Advantage	2	FULLMap|MapMod	visible-other	
u00968	Maneuver Modify Unit	2	FULLMap|MapMod	name	
u00969	MantaRayMorphtoMantaRaySiege	2	FULLMap|MapMod	name	
u00970	MantaRaySiegeMorphtoMantaRay	2	FULLMap|MapMod	name	
u00971	Manufactoring Sector	2	SemiceMod	trigger-text	
u00972	Map	2	FULLMap|MapMod	name	
u00973	Map is still in BETA testing<n/><n/>-12/12/2024, Semicedevine	2	FULLMap|MapMod	unknown	
u00974	Marine Commando	2	SemiceMod	name	
u00975	Mecha	2	SemiceMod	visible-other	
u00976	Mecha Hive	2	SemiceMod	name	
u00977	Mechanical Anubalisk	2	SemiceMod	name	
u00978	Mechanical Geneweaver	2	SemiceMod	name	
u00979	Mechanical Hunter	2	SemiceMod	name	
u00980	Mechanical Monstrosity	2	SemiceMod	name	
u00981	Mechanical Probe	2	SemiceMod	name	
u00982	Merc War Hound	2	SemiceMod	name	
u00983	Mercenary Science Vessel	2	SemiceMod	name	
u00984	Mercenary Vulture	2	SemiceMod	name	
u00985	Mind Controlled Devastator	2	SemiceMod	name	
u00986	Mind Controlled Fast Zombie	2	SemiceMod	name	
u00987	Mind Controlled Frenzied Zombie	2	SemiceMod	name	
u00988	Mind Controlled Pure Fast Zombie	2	SemiceMod	name	
u00989	Mind Controlled Pure Frenzied Zombie	2	SemiceMod	name	
u00990	Mind Controlled Pure Volatile Zombie	2	SemiceMod	name	
u00991	Minimap Icon Alpha Hangar	2	SemiceMod	name	
u00992	Minimap Icon Beta Hangar	2	SemiceMod	name	
u00993	Minimap Icon Containment Facility	2	SemiceMod	name	
u00994	Minimap Icon Delta Hangar	2	SemiceMod	name	
u00995	Minimap Icon Fuel Distribution	2	SemiceMod	name	
u00996	Minimap Icon Gate Control	2	SemiceMod	name	
u00997	Minimap Icon Power Generator	2	SemiceMod	name	
u00998	Minimap Icon Security Mainframe	2	SemiceMod	name	
u00999	Mining Charge	2	SemiceMod	name	
u01000	Mining Charge Stun 1	2	SemiceMod	name	
u01001	Mining Charge Stun 2	2	SemiceMod	name	
u01002	Mining Charge Stun 3	2	SemiceMod	name	
u01003	Mining Charge Stun 4	2	SemiceMod	name	
u01004	Mining Charge Stun 5	2	SemiceMod	name	
u01005	Mining Charge Stun 6	2	SemiceMod	name	
u01006	Mining Charge Stun 7	2	SemiceMod	name	
u01007	Minor Human Advantage	2	FULLMap|MapMod	visible-other	
u01008	Minor Zombie Advantage	2	FULLMap|MapMod	visible-other	
u01009	Missing point	2	FULLMap|MapMod	trigger-text	
u01010	"Mobile assault vehicle. Can use Lock On to quickly fire while moving.<n/><n/><c val=""#ColorAttackInfo"">Can attack ground and air units.</c>"	2	SemiceMod	tip	
u01011	Moebius Hive Mind Emulator	2	SemiceMod	name	
u01012	Moebius Tank	2	SemiceMod	name	
u01013	Monstrosity Leap	2	SemiceMod	name	
u01014	Monstrosity Volatile Burst	2	SemiceMod	name	
u01015	Monstrosity Volatile Explosion	2	SemiceMod	name	
u01016	Morph To Xenowraith	2	FULLMap|MapMod	name	
u01017	Morph to Dreamhacker	2	FULLMap|MapMod	name	
u01018	Most powerful zombie ever created, avatar of the hive mind.	2	SemiceMod	tip	
u01019	Motion Sensor	2	SemiceMod	name	
u01020	Move Copy	2	SemiceMod	name	
u01021	Murloc Marine	2	SemiceMod	name	
u01022	Must be on creep	2	SemiceMod	tip	
u01023	Must target pathable location on creep.	2	FULLMap|MapMod	trigger-text	
u01024	Nanite Antibodies	2	SemiceMod	name	
u01025	Nano Heal	2	SemiceMod	name	
u01026	Needle Claws	2	SemiceMod	name	
u01027	No	2	FULLMap|MapMod	trigger-text	
u01028	No Advantage	2	FULLMap|MapMod	visible-other	
u01029	No Behavior Siege	2	FULLMap|MapMod	name	
u01030	No refund	2	FULLMap|MapMod	trigger-text	
u01031	No side has been given an advantage. Good luck.	2	FULLMap|MapMod	trigger-text	
u01032	No space to place cocoon.	2	FULLMap|MapMod	trigger-text	
u01033	Normal Mode human wins:	2	SemiceMod	trigger-text	
u01034	Normal mode human wins: 	2	FULLMap|MapMod	trigger-text	
u01035	Not Sieged	2	FULLMap|MapMod	name	
u01036	Not Within Empowered Aura	2	SemiceMod	name	
u01037	Not enough players voted to Surrender, you may vote again in 40 seconds.	2	FULLMap|MapMod	trigger-text	
u01038	Not enough supply to place cocoon.	2	FULLMap|MapMod	trigger-text	
u01039	Not recommended for newer players.	2	FULLMap|MapMod	trigger-text	
u01040	Nothing can burrow past the inner 	2	FULLMap|MapMod	trigger-text	
u01041	NovaAcidPuddleDamage	2	SemiceMod	name	
u01042	NovaAcidPuddleSearchA (Unnamed)	2	SemiceMod	name	
u01043	NovaAcidPuddleSearchB (Unnamed)	2	SemiceMod	name	
u01044	NovaAcidPuddleSearchC (Unnamed)	2	SemiceMod	name	
u01045	NovaAcidPuddleSearchCP	2	SemiceMod	name	
u01046	NovaAcidPuddleSearchD (Unnamed)	2	SemiceMod	name	
u01047	NovaAcidPuddleSearchImpactSet	2	SemiceMod	name	
u01048	Number of times captured: 	2	FULLMap|MapMod	trigger-text	
u01049	Nydus Canal	2	SemiceMod	name	
u01050	Nydus Network	2	SemiceMod	name	
u01051	Nydus Worm	2	SemiceMod	name	
u01052	Nydus Worm Morph (Issue Order)	2	SemiceMod	name	
u01053	Nydus Worm Unload Delay	2	SemiceMod	name	
u01054	Oh No It's Zombies Abyssal Depths	2	FULLMap|MapMod	name	
u01055	Olympus	2	SemiceMod	name	
u01056	On Creep Hunter	2	SemiceMod	name	
u01057	Only	2	SemiceMod	trigger-text	
u01058	Opt in	2	FULLMap|MapMod	name	
u01059	Opt in for zombies, requires playing at least 5 games	2	FULLMap|MapMod	visible-other	
u01060	Opt-In as<n/>Zombies	2	FULLMap|MapMod	trigger-text	
u01061	Orbital Scan	2	SemiceMod	name	
u01062	Outer Source Has Behavior Elevate	2	FULLMap|MapMod	name	
u01063	P-38 Scythe Guass Pistol Copy	2	SemiceMod	name	
u01064	Parachute	2	SemiceMod	name	
u01065	Parasitic Host	2	SemiceMod	name	
u01066	Party Bot 5000	2	SemiceMod	name	
u01067	Perimeter Wall	2	FULLMap|MapMod	name	
u01068	Perimeter Wall Corner	2	FULLMap|MapMod	name	
u01069	Perimeter Wall Straight	2	FULLMap|MapMod	name	
u01070	Pet Teleport	2	SemiceMod	name	
u01071	Phase Dash	2	SemiceMod	name	
u01072	Phasesaber Modifications	2	SemiceMod	name	
u01073	Ping	2	SemiceMod	trigger-text	
u01074	Pinging all fuel pick-up locations...	2	FULLMap|MapMod	trigger-text	
u01075	Pinging all gas drop-off locations...	2	FULLMap|MapMod	trigger-text	
u01076	Pinging all medics...	2	FULLMap|MapMod	trigger-text	
u01077	Pinging all weapons lockers...	2	FULLMap|MapMod	trigger-text	
u01078	Pinging locations of all hangers...	2	FULLMap|MapMod	trigger-text	
u01079	"Places a spider-mine which will automatically attack nearby enemies. It will not deal damage to friendly units.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""It's basically an RC car with a Class Three Self-Detonating Thermal Explosive Packet enclosed in two inches of Shaped Military-Grade Alloy Casing attached. Basically.""<n/>                     --Dr. Andrew O'Neil</c></s>"	2	SemiceMod	tip	
u01080	Plasma Rifle (Old) (Damage)	2	FULLMap|MapMod	name	
u01081	Plasma Rifle Equipped	2	SemiceMod	name	
u01082	Player stats for 	2	FULLMap|MapMod	trigger-text	
u01083	Players are running the tutorial, zombie supply and gas temporarily reduced.	2	FULLMap|MapMod	trigger-text	
u01084	Please build somewhere else.	2	FULLMap|MapMod	trigger-text	
u01085	Popular mistakes made by players are just rushing in and fighting zombies instead of fortifying key locations, shutting doors and diverting fuel.	2	SemiceMod	trigger-text	
u01086	Power Failure	2	SemiceMod	trigger-text	
u01087	Power Generators:	2	SemiceMod	trigger-text	
u01088	Powerful armored zombie with very high life	2	SemiceMod	tip	
u01089	"Powerful stimulants increase attack and move speed by 35% for 15 seconds. Injures the unit for 5 life.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""Leave me alone! I can quit anytime I want.""<n/>                     --Pvt. Mendoza, sent to mandatory rehab</c></s>"	2	SemiceMod	tip	
u01090	Predator	2	SemiceMod	name	
u01091	Predator Frenzy	2	SemiceMod	name	
u01092	Pressurized Beast	2	FULLMap|MapMod	name	
u01093	Pretty dark in here.	2	SemiceMod	tip	
u01094	Primary generators disabled.	2	FULLMap|MapMod	trigger-text	
u01095	Processors infested. Hive Mind can now remotely lock gates	2	SemiceMod	trigger-text	
u01096	Prototype Ares	2	SemiceMod	name	
u01097	"Provides immunity to slowing effects and unlocks the nanite antibodies ability.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""By injecting these newly developed antibodies into your bloodstream, you can cure nearly every known type of zombie infection, side effects may include...""<n/>                     --Dr. Andrew O'Neil</c></s>"	2	SemiceMod	tip	
u01098	"Provides short range radar capable of detecting structures and unlocks the flare ability.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""Since apparently all of our flashlights have gone missing, you'll have to settle for these.""<n/>                 -- Sgt. Blackthorn</c>"	2	SemiceMod	tip	
u01099	Provides supply.<n/>Supply allows you to create more units.<n/>Supply Depots can be lowered to allow units to walk over them.	2	SemiceMod	tip	
u01100	Psi Disrupters will no longer warp-in reinforcements. Most security alerts disabled!	2	FULLMap|MapMod	trigger-text	
u01101	Psi Disruptor	2	SemiceMod	name	
u01102	Pure Armored Zombie	2	SemiceMod	name	
u01103	Pure Fast Zombie	2	SemiceMod	name	
u01104	Pure Frenzied Zombie	2	SemiceMod	name	
u01105	Push Self Apply Force	2	FULLMap|MapMod	name	
u01106	Push Self Create Persistent	2	FULLMap|MapMod	name	
u01107	Quantum Backpack	2	SemiceMod	name	
u01108	Queen Classic Parasite AB	2	SemiceMod	name	
u01109	Queen Cocoon	2	SemiceMod	name	
u01110	Queen Is Level 1	2	SemiceMod	name	
u01111	Queen Is Level 10	2	SemiceMod	name	
u01112	Queen Is Level 2	2	SemiceMod	name	
u01113	Queen Is Level 3	2	SemiceMod	name	
u01114	Queen Is Level 4	2	SemiceMod	name	
u01115	Queen Is Level 5	2	SemiceMod	name	
u01116	Queen Is Level 6	2	SemiceMod	name	
u01117	Queen Is Level 7	2	SemiceMod	name	
u01118	Queen Is Level 8	2	SemiceMod	name	
u01119	Queen Is Level 9	2	SemiceMod	name	
u01120	Queen Level 10 Unlocked	2	SemiceMod	name	
u01121	Queen Level 6 Unlocked	2	SemiceMod	name	
u01122	Queen Not Debuff Immune	2	SemiceMod	name	
u01123	Raise Cliff Level 16x16 No Ground	2	FULLMap|MapMod	name	
u01124	Raise Cliff Level 2x2 No Ground	2	FULLMap|MapMod	name	
u01125	Raise Cliff Level 4x4 No Ground	2	FULLMap|MapMod	name	
u01126	Raise Cliff Level 6x6 No Ground	2	FULLMap|MapMod	name	
u01127	Raise Copy	2	SemiceMod	name	
u01128	Raise Copy 2	2	SemiceMod	name	
u01129	Raises the structure, preventing ground units from moving across it.	2	SemiceMod	tip	
u01130	Rapidly recovers energy out of combat.	2	FULLMap|MapMod	tip	
u01131	Reaper	2	SemiceMod	name	
u01132	Reaper Commando	2	SemiceMod	name	
u01133	Rechargeable	2	SemiceMod	unknown	
u01134	Recharging	2	SemiceMod	name	
u01135	Reduces grenade energy cost by 33.3% and cooldown by 1, increases max charge count by 4, and range by 3, while also doubling casting speed and projectile speed.	2	SemiceMod	tip	
u01136	"Reduces unsieged attack energy cost by 20% and unlocks the BFG ability.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""We were sorta running out of ideas with this one, so we just decided to make the gun fire something as big as possible""<n/>                     --Engineer Dave</c></s>"	2	SemiceMod	tip	
u01137	Reflect projectiles, Improves block	2	SemiceMod	tip	
u01138	Regenerating life.	2	SemiceMod	tip	
u01139	Releases a lemon based gas, harmful to zombies but perfectly safe to humans	2	SemiceMod	tip	
u01140	Remove Emergency Cloak	2	SemiceMod	name	
u01141	Research Virophage	2	SemiceMod	name	
u01142	Retaliatory Response	2	SemiceMod	name	
u01143	"Reveals the target unit for <d ref=""Behavior,Revealed,Duration""/> seconds but sacrifices the droid in the process."	2	SemiceMod	tip	
u01144	Rich Vespene Mine	2	FULLMap|MapMod	trigger-text	
u01145	Rich Vespene Processing Facility	2	FULLMap|MapMod	trigger-text	
u01146	Rocket Launcher Locked On Target	2	SemiceMod	name	
u01147	Rocket Launcher Locking On Target	2	SemiceMod	name	
u01148	Rocket Launcher Long Range Missile - Advanced Rocket Thrusters	2	SemiceMod	name	
u01149	Rocket Launcher Short Range Missile - Advanced Rocket Thrusters	2	SemiceMod	name	
u01150	Roll Attack Baseline	2	FULLMap|MapMod	name	
u01151	Royal Cocoon	2	SemiceMod	name	
u01152	Run Tutorial	2	FULLMap|MapMod	trigger-text	
u01153	Scorching Laser Guide	2	SemiceMod	name	
u01154	Scorching Laser Targeting Dummy	2	SemiceMod	name	
u01155	Scorching Laser Targeting Dummy 2	2	SemiceMod	name	
u01156	Scourge Bombardment	2	SemiceMod	name	
u01157	Scourge Nest Launch Squid Missile	2	SemiceMod	name	
u01158	Scourgeling	2	SemiceMod	name	
u01159	Secondary Generators recharged.	2	SemiceMod	trigger-text	
u01160	Secondary generators temporarily overloaded.	2	FULLMap|MapMod	trigger-text	
u01161	Secret Access Terminal	2	SemiceMod	name	
u01162	Secret Cage	2	SemiceMod	name	
u01163	Secret Door	2	SemiceMod	name	
u01164	Security	2	SemiceMod	unknown	
u01165	Security Forces Killed:	2	SemiceMod	trigger-text	
u01166	Security Infested	2	SemiceMod	trigger-text	
u01167	Security Mainframe compromised. 	2	FULLMap|MapMod	trigger-text	
u01168	Security Mainframe: 	2	FULLMap|MapMod	trigger-text	
u01169	Security Zone	2	FULLMap|MapMod	trigger-text	
u01170	Separatist Mercenary	2	SemiceMod	name	
u01171	Sgt Blackthorn	2	SemiceMod	name	
u01172	Shanked	2	FULLMap|MapMod	name	
u01173	Shield Suit Not Equipped	2	SemiceMod	name	
u01174	Shotgun Equipped	2	SemiceMod	name	
u01175	"Shotgun beams slow enemies by 50% for 0.5 seconds.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""If concussive shells work on zombies... and you need to be conscious to have a concussion...""<n/>                     --Pvt. Mendoza, after too many stimpacks</c></s>"	2	SemiceMod	tip	
u01176	Siege Apply Scope Stack	2	FULLMap|MapMod	name	
u01177	Siege Create Persistent	2	FULLMap|MapMod	name	
u01178	Siege Delay	2	FULLMap|MapMod	name	
u01179	Siege Disable Attack	2	FULLMap|MapMod	name	
u01180	Siege Disable Movement and Abilities	2	FULLMap|MapMod	name	
u01181	Siege Elevate Height	2	FULLMap|MapMod	name	
u01182	Siege Enable Attack	2	FULLMap|MapMod	name	
u01183	Siege Enable Movement and Abilities	2	FULLMap|MapMod	name	
u01184	Siege Scope	2	FULLMap|MapMod	name	
u01185	Siege Set	2	FULLMap|MapMod	name	
u01186	Sieging	2	FULLMap|MapMod	name	
u01187	Sigma Hangar	2	FULLMap|MapMod	unknown	
u01188	Sire	2	SemiceMod	name	
u01189	Skelethur	2	SemiceMod	name	
u01190	Sluggish Claws Disrupt Heal	2	FULLMap|MapMod	name	
u01191	Sluggish Claws Penalize Health	2	FULLMap|MapMod	name	
u01192	Small Explosion (Damage)	2	FULLMap|MapMod	name	
u01193	Spawn Anubalisk	2	SemiceMod	name	
u01194	Spawn Changeling	2	SemiceMod	name	
u01195	Spawn Devastator (Set)	2	SemiceMod	name	
u01196	Spawn Dreamcatcher	2	FULLMap|MapMod	name	
u01197	Spawn Flying Zombies	2	SemiceMod	name	
u01198	Spawn Overseer	2	SemiceMod	name	
u01199	Spawn Stablings	2	FULLMap|MapMod	name	
u01200	Spawn Stablings (Tired)	2	FULLMap|MapMod	name	
u01201	Spawn Virophage - Kappa	2	FULLMap|MapMod	name	
u01202	Spawn Virophage - Sigma	2	FULLMap|MapMod	name	
u01203	Spawn Virophage - Zeta	2	FULLMap|MapMod	name	
u01204	Spawn Xenoray	2	FULLMap|MapMod	name	
u01205	Spawn Zombies Mutated	2	SemiceMod	name	
u01206	Spawns per 5 seconds:	2	SemiceMod	trigger-text	
u01207	Spec Ops Ares Unlocked	2	SemiceMod	name	
u01208	Spec Ops Assault Rifle	2	SemiceMod	name	
u01209	Spec Ops Bio-Mechanical Repair Drone	2	SemiceMod	name	
u01210	Spec Ops Hellfire Rocket Launcher	2	SemiceMod	name	
u01211	Spec Ops Labs	2	FULLMap|MapMod	trigger-text	
u01212	Spec Ops Sentry Bot	2	SemiceMod	name	
u01213	Spec Ops Sentry Gun Burrow	2	SemiceMod	name	
u01214	Spec Ops Sentry Gun Unburrow	2	SemiceMod	name	
u01215	Spec Ops Turret	2	SemiceMod	name	
u01216	Specimen Containment Breach.	2	SemiceMod	trigger-text	
u01217	Spectre Mercenary	2	SemiceMod	name	
u01218	"Spend energy to greatly increase attack speed but reduce move speed. Passively increases damage by 10%.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""The good news is I blasted all of them to pieces. The bad news is I can't feel my hands anymore.""<n/>                     --Pvt. Walter, after one hour of continuous fire with the weapon overloader</c></s>"	2	SemiceMod	tip	
u01219	Spin Attack	2	FULLMap|MapMod	name	
u01220	Spines	2	SemiceMod	name	
u01221	Stabling	2	FULLMap|MapMod	name	
u01222	Stabling Claws	2	FULLMap|MapMod	name	
u01223	Stabling Timed Life	2	FULLMap|MapMod	name	
