pkg	file	key	en	cls	include	flags
SemiceMod	GameStrings	Button/Name/SiphonFuel	Siphon Fuel	name	1	
SemiceMod	GameStrings	Button/Name/SpawnAberration2	Spawn Aberration	name	1	
SemiceMod	GameStrings	Button/Name/SpawnAnubalisk	Spawn Anubalisk	name	1	
SemiceMod	GameStrings	Button/Name/SpawnBloodZombies	Spawn Blood Zombies	name	1	
SemiceMod	GameStrings	Button/Name/SpawnChangeling2	Spawn Changeling	name	1	
SemiceMod	GameStrings	Button/Name/SpawnCreepTower	Spawn Creep Tower	name	1	
SemiceMod	GameStrings	Button/Name/SpawnDropPod	Spawn Drop Pod	name	1	
SemiceMod	GameStrings	Button/Name/SpawnExtractorProcessingFacilities	Build Extractor - Processing Facilities	name	1	
SemiceMod	GameStrings	Button/Name/SpawnFlyingZombies	Spawn Flying Zombies	name	1	
SemiceMod	GameStrings	Button/Name/SpawnGeneweaver	Spawn Geneweaver	name	1	
SemiceMod	GameStrings	Button/Name/SpawnGreaterNydusWorm	Spawn Greater Nydus Worm	name	1	
SemiceMod	GameStrings	Button/Name/SpawnHiveQueen	Summon Hive Queen	name	1	
SemiceMod	GameStrings	Button/Name/SpawnHunter	Spawn Hunter	name	1	
SemiceMod	GameStrings	Button/Name/SpawnHybridMutalisk	Spawn Devastator	name	1	
SemiceMod	GameStrings	Button/Name/SpawnLegionZombie	Spawn Legion Zombie	name	1	
SemiceMod	GameStrings	Button/Name/SpawnLocust	Spawn Locust	name	1	
SemiceMod	GameStrings	Button/Name/SpawnOculus	Spawn Oculus	name	1	
SemiceMod	GameStrings	Button/Name/SpawnOverseer	Spawn Overseer	name	1	
SemiceMod	GameStrings	Button/Name/SpawnParasiticHost	Spawn Parasitic Host	name	1	
SemiceMod	GameStrings	Button/Name/SpawnToxicNest	Build Toxic Nest	name	1	
SemiceMod	GameStrings	Button/Name/SpawnVirophageAlpha	Spawn Virophage - Alpha	name	1	
SemiceMod	GameStrings	Button/Name/SpawnVirophageBeta	Spawn Virophage - Beta	name	1	
SemiceMod	GameStrings	Button/Name/SpawnVirophageDelta	Spawn Virophage - Delta	name	1	
SemiceMod	GameStrings	Button/Name/SpawnZombies	Spawn Zombies	name	1	
SemiceMod	GameStrings	Button/Name/SpecOpsArcWelder	Spec Ops Arc Welder	name	1	
SemiceMod	GameStrings	Button/Name/SpecOpsAres	Spec Ops Ares	name	1	
SemiceMod	GameStrings	Button/Name/SpecOpsAssaultRifle	Spec Ops Assault Rifle	name	1	
SemiceMod	GameStrings	Button/Name/SpecOpsFlamethrower	Spec Ops Flamethrower	name	1	
SemiceMod	GameStrings	Button/Name/SpecOpsFlashbang	Spec Ops Flashbang	name	1	
SemiceMod	GameStrings	Button/Name/SpecOpsForcefieldGrenade	Spec Ops Force Field Grenade	name	1	
SemiceMod	GameStrings	Button/Name/SpecOpsFragGrenade	Spec Ops Frag Grenade	name	1	
SemiceMod	GameStrings	Button/Name/SpecOpsHellfireRocketLauncher	Spec Ops Hellfire Rocket Launcher	name	1	
SemiceMod	GameStrings	Button/Name/SpecOpsIncendiaryGrenade	Spec Ops Incendiary Grenade	name	1	
SemiceMod	GameStrings	Button/Name/SpecOpsPhasesaber	Spec Ops Phasesaber	name	1	
SemiceMod	GameStrings	Button/Name/SpecOpsPlasmaRifle	Spec Ops Plasma Rifle	name	1	
SemiceMod	GameStrings	Button/Name/StasisStrike	Stasis Strike	name	1	
SemiceMod	GameStrings	Button/Name/Stim	Use Stimpack	name	1	
SemiceMod	GameStrings	Button/Name/Stop2	Stop Copy	name	1	
SemiceMod	GameStrings	Button/Name/StopAll	Stop All	name	1	
SemiceMod	GameStrings	Button/Name/StopZombieRally	Stop Zombie Rally	name	1	
SemiceMod	GameStrings	Button/Name/Strains	Strains	name	1	
SemiceMod	GameStrings	Button/Name/Structures	Structures	name	1	
SemiceMod	GameStrings	Button/Name/Suicide	Suicide	name	1	
SemiceMod	GameStrings	Button/Name/SuicideMonstrosity	Suicide Monstrosity	name	1	
SemiceMod	GameStrings	Button/Name/SuitEnhancements	Suit Enhancements	name	1	
SemiceMod	GameStrings	Button/Name/SummonCreepTower	Summon Creep Tower	name	1	
SemiceMod	GameStrings	Button/Name/SummonGreaterNydusWorm2	Summon Greater Nydus Worm	name	1	
SemiceMod	GameStrings	Button/Name/SummonLesserNydusWorm	Summon Lesser Nydus Worm	name	1	
SemiceMod	GameStrings	Button/Name/SummonNydusWorm2	Summon Nydus Worm	name	1	
SemiceMod	GameStrings	Button/Name/SuperHeal	Super Heal	name	1	
SemiceMod	GameStrings	Button/Name/SwapToAutoCannon	Swap To Auto Cannon	name	1	
SemiceMod	GameStrings	Button/Name/SwapToHeavyCannon	Swap To Heavy Cannon	name	1	
SemiceMod	GameStrings	Button/Name/SweepingInfestation	Sweeping Infestation	name	1	
SemiceMod	GameStrings	Button/Name/TankMode	Tank Mode	name	1	
SemiceMod	GameStrings	Button/Name/TerranInfantryWeaponsLevel1	Ops Shotgun	name	1	
SemiceMod	GameStrings	Button/Name/ThermalBattery	Thermal Battery	name	1	
SemiceMod	GameStrings	Button/Name/ThrowFlashbang	Throw Flashbang	name	1	
SemiceMod	GameStrings	Button/Name/ThrowForceFieldGrenade	Throw Force Field Grenade	name	1	
SemiceMod	GameStrings	Button/Name/ThrowFragGrenade	Throw Frag Grenade	name	1	
SemiceMod	GameStrings	Button/Name/ThrowIncendiaryGrenade	Throw Incendiary Grenade	name	1	
SemiceMod	GameStrings	Button/Name/Towering	Towering	name	1	
SemiceMod	GameStrings	Button/Name/TrackHumans	Track Humans	name	1	
SemiceMod	GameStrings	Button/Name/TrackingDevice	Tracking Device	name	1	
SemiceMod	GameStrings	Button/Name/TrainInfestedTerran	Spawn Blood Zombies	name	1	
SemiceMod	GameStrings	Button/Name/Tunneler	Tunneler	name	1	
SemiceMod	GameStrings	Button/Name/TurboDroidEngines	Turbo Droid Engines	name	1	
SemiceMod	GameStrings	Button/Name/UltimateInfestations	Ultimate Infestations	name	1	
SemiceMod	GameStrings	Button/Name/UnloadAll	Unload All	name	1	
SemiceMod	GameStrings	Button/Name/UnlockAIAssistant	Unlock A.I. Assistant	name	1	
SemiceMod	GameStrings	Button/Name/UnlockAdvancedLockOnSystem	Unlock Advanced Lock On System	name	1	
SemiceMod	GameStrings	Button/Name/UnlockAdvancedRocketThrusters	Unlock Advanced Rocket Thrusters 	name	1	
SemiceMod	GameStrings	Button/Name/UnlockAdvancedThrusters	Unlock Advanced Thrusters	name	1	
SemiceMod	GameStrings	Button/Name/UnlockArcliteCannonStabilizers	Unlock Arclite Cannon Stabilizers	name	1	
SemiceMod	GameStrings	Button/Name/UnlockAssaultRifle	Unlock Assault Rifle	name	1	
SemiceMod	GameStrings	Button/Name/UnlockAutoTargetingSystem	Unlock Auto Targeting System	name	1	
SemiceMod	GameStrings	Button/Name/UnlockAutoTurret	Unlock Auto Turret	name	1	
SemiceMod	GameStrings	Button/Name/UnlockBayonette	Unlock Bayonette	name	1	
SemiceMod	GameStrings	Button/Name/UnlockBioMechanicalRepairDrone	Unlock Bio-Mechanical Repair Drone	name	1	
SemiceMod	GameStrings	Button/Name/UnlockCaduceusEnergySuit	Unlock Caduceus Energy Suit	name	1	
SemiceMod	GameStrings	Button/Name/UnlockCombatAccelerantDrone	Unlock Accelerant Drone	name	1	
SemiceMod	GameStrings	Button/Name/UnlockCombatAccelerantSuit	Unlock Combat Accelerant Suit	name	1	
SemiceMod	GameStrings	Button/Name/UnlockCombatShield	Unlock Combat Shield	name	1	
SemiceMod	GameStrings	Button/Name/UnlockConcussivePlasma	Unlock Concussive Plasma	name	1	
SemiceMod	GameStrings	Button/Name/UnlockConcussiveRounds	Unlock Concussive Rounds	name	1	
SemiceMod	GameStrings	Button/Name/UnlockConcussiveShot	Unlock Concussive Shot	name	1	
SemiceMod	GameStrings	Button/Name/UnlockCorrosivePlasma	Unlock Corrosive Plasma	name	1	
SemiceMod	GameStrings	Button/Name/UnlockCryoFreeze	Unlock Cryo Freeze	name	1	
SemiceMod	GameStrings	Button/Name/UnlockDefensiveMatrix	Unlock Defensive Matrix	name	1	
SemiceMod	GameStrings	Button/Name/UnlockDoubleBarrel	Unlock Double Barrel	name	1	
SemiceMod	GameStrings	Button/Name/UnlockDropPod	Unlock Drop Pod	name	1	
SemiceMod	GameStrings	Button/Name/UnlockEnhancedBallistics	Unlock Enhanced Ballistics	name	1	
SemiceMod	GameStrings	Button/Name/UnlockExpandedCargo	Unlock Expanded Cargo	name	1	
SemiceMod	GameStrings	Button/Name/UnlockExplorationDroidModule	Unlock Exploration Droid Module	name	1	
SemiceMod	GameStrings	Button/Name/UnlockExternalEnergyPack	Unlock External Energy Pack	name	1	
SemiceMod	GameStrings	Button/Name/UnlockFlameTurret	Unlock Flame Turret	name	1	
SemiceMod	GameStrings	Button/Name/UnlockFlamethrower	Unlock Flamethrower	name	1	
SemiceMod	GameStrings	Button/Name/UnlockFlashBang	Unlock FlashBang	name	1	
SemiceMod	GameStrings	Button/Name/UnlockForceFieldGrenade	Unlock ForceField Grenade	name	1	
SemiceMod	GameStrings	Button/Name/UnlockFragGrenade	Unlock Frag Grenade	name	1	
SemiceMod	GameStrings	Button/Name/UnlockGrenadeLauncher	Unlock Grenade Launcher	name	1	
SemiceMod	GameStrings	Button/Name/UnlockHeavyTurret	Unlock Heavy Turret	name	1	
SemiceMod	GameStrings	Button/Name/UnlockHellfireRocketLauncher	Unlock Hellfire Rocket Launcher	name	1	
SemiceMod	GameStrings	Button/Name/UnlockHostileEnvironmentSuit	Unlock Hostile Environment Suit	name	1	
SemiceMod	GameStrings	Button/Name/UnlockHostileEnvironmentTreads	Unlock Hostile Environment Treads	name	1	
SemiceMod	GameStrings	Button/Name/UnlockHyperchargeModule	Unlock Hypercharge Module	name	1	
SemiceMod	GameStrings	Button/Name/UnlockIncendiaryBullets	Unlock Incendiary Bullets	name	1	
SemiceMod	GameStrings	Button/Name/UnlockIncendiaryGrenade	Unlock Incendiary Grenade	name	1	
SemiceMod	GameStrings	Button/Name/UnlockIncendiaryRounds	Unlock Incendiary Rounds	name	1	
SemiceMod	GameStrings	Button/Name/UnlockLaserTurret	Unlock Laser Turret	name	1	
SemiceMod	GameStrings	Button/Name/UnlockLongRangeIncinerators	Unlock Long Range Incinerators	name	1	
SemiceMod	GameStrings	Button/Name/UnlockLongRangeScope	Unlock Long Range Scope	name	1	
SemiceMod	GameStrings	Button/Name/UnlockMedicShield	Unlock Medic Shield	name	1	
SemiceMod	GameStrings	Button/Name/UnlockMedkit	Unlock Medkit	name	1	
SemiceMod	GameStrings	Button/Name/UnlockMiningCharge	Unlock Mining Charge	name	1	
SemiceMod	GameStrings	Button/Name/UnlockMiningDroidModule	Unlock Mining Droid Module	name	1	
SemiceMod	GameStrings	Button/Name/UnlockMotionSensor	Unlock Motion Sensor	name	1	
SemiceMod	GameStrings	Button/Name/UnlockNaniteAntibodies	Unlock Nanite Antibodies	name	1	
SemiceMod	GameStrings	Button/Name/UnlockNanosteelPlating	Unlock Nanosteel Plating	name	1	
SemiceMod	GameStrings	Button/Name/UnlockOnboardRadar	Unlock Onboard Radar	name	1	
SemiceMod	GameStrings	Button/Name/UnlockOpticalVisor	Unlock Optical Visor	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPhasesaberMod1	Unlock Phasesaber Mod 1	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPhasesaberMod2	Unlock Phasesaber Mod 2	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPlasmaRifle	Unlock Plasma Rifle	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPrototypeArcWelder	Unlock Prototype Arc Welder	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPrototypeAres	Unlock Prototype Ares	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPrototypeCloakingDevice	Unlock Prototype Cloaking Device	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPrototypePhasesaber	Unlock Prototype Phasesaber	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPrototypePowerConverter	Unlock Prototype Power Converter	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPrototypeSuperHealingDroid	Unlock Prototype Super Healing Droid	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPrototypeSuperStimpack	Unlock Prototype Super Stimpack	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPrototypeTeleporter	Unlock Prototype Teleporter	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPsiDepressor	Unlock Psi Depressor	name	1	
SemiceMod	GameStrings	Button/Name/UnlockPsiDisrupter	Unlock Psi Disrupter	name	1	
SemiceMod	GameStrings	Button/Name/UnlockQuantumBackpack	Unlock Quantum Backpack	name	1	
SemiceMod	GameStrings	Button/Name/UnlockRapidDeployment	Unlock Rapid Deployment	name	1	
SemiceMod	GameStrings	Button/Name/UnlockRechargeDrone	Unlock Recharge Drone	name	1	
SemiceMod	GameStrings	Button/Name/UnlockRocketLauncherMod3	Unlock Incendiary Rockets	name	1	
SemiceMod	GameStrings	Button/Name/UnlockShieldSuit	Unlock Shield Suit	name	1	
SemiceMod	GameStrings	Button/Name/UnlockShockwaveMissiles	Unlock Shockwave Missiles	name	1	
SemiceMod	GameStrings	Button/Name/UnlockShotgunMod1	Unlock High Precision Beams	name	1	
SemiceMod	GameStrings	Button/Name/UnlockShotgunMod2	Unlock Concussive Beams	name	1	
SemiceMod	GameStrings	Button/Name/UnlockSpecOpsBioMechanicalDrone	Unlock Spec Ops Bio-Mechanical Drone	name	1	
SemiceMod	GameStrings	Button/Name/UnlockSpecOpsCloakingDevice	Unlock Spec Ops Cloaking Device	name	1	
SemiceMod	GameStrings	Button/Name/UnlockSpecOpsPowerConverter	Unlock Spec Ops Power Converter	name	1	
SemiceMod	GameStrings	Button/Name/UnlockSpecOpsPsiDisruptor	Unlock Spec Ops Psi Disruptor	name	1	
SemiceMod	GameStrings	Button/Name/UnlockSpecOpsSuperHealingDrone	Unlock Spec Ops Super Healing Drone	name	1	
SemiceMod	GameStrings	Button/Name/UnlockSpecOpsSuperStimpack	Unlock Spec Ops Super Stimpack	name	1	
SemiceMod	GameStrings	Button/Name/UnlockSpecOpsTeleporter	Unlock Spec Ops Teleporter	name	1	
SemiceMod	GameStrings	Button/Name/UnlockSpecOpsTurret	Unlock Spec Ops Auto Turret	name	1	
SemiceMod	GameStrings	Button/Name/UnlockSpiderMine	Unlock Spider Mine Module	name	1	
SemiceMod	GameStrings	Button/Name/UnlockStimpack	Unlock Stimpack	name	1	
SemiceMod	GameStrings	Button/Name/UnlockThermiteFillaments	Unlock Thermite Fillaments	name	1	
SemiceMod	GameStrings	Button/Name/UnlockTitaniumBulletCasings	Unlock Titanium Bullet Casings	name	1	
SemiceMod	GameStrings	Button/Name/UnlockUltraCapacitors	Unlock Ultra Capacitors	name	1	
SemiceMod	GameStrings	Button/Name/UnlockWeaponOverloader	Unlock Weapon Overloader	name	1	
SemiceMod	GameStrings	Button/Name/UpgradetoCombatAccelerantDrone	Upgrade to Accelerant Drone	name	1	
SemiceMod	GameStrings	Button/Name/UpgradetoFlameTurret	Upgrade to Flame Turret	name	1	
SemiceMod	GameStrings	Button/Name/UpgradetoHeavyTurret	Upgrade to Heavy Turret	name	1	
SemiceMod	GameStrings	Button/Name/UpgradetoPsiDepressor	Upgrade to Psi Depressor	name	1	
SemiceMod	GameStrings	Button/Name/UpgradetoRechargeDrone	Upgrade to Recharge Drone	name	1	
SemiceMod	GameStrings	Button/Name/UpgradetoSpecOpsBioMechanicalRepairDrone	Upgrade to Spec Ops Bio-Mechanical Repair Drone	name	1	
SemiceMod	GameStrings	Button/Name/UpgradetoSpecOpsPsiDisruptor	Upgrade to Spec Ops Psi Disruptor	name	1	
SemiceMod	GameStrings	Button/Name/UpgradetoSpecOpsTurret	Upgrade to Spec Ops Auto Turret	name	1	
SemiceMod	GameStrings	Button/Name/UseMiningShaft	Use Mining Shaft	name	1	
SemiceMod	GameStrings	Button/Name/UsePrototypeCloakingDevice	Use Prototype Cloaking Device	name	1	
SemiceMod	GameStrings	Button/Name/UsePrototypePowerConverter	Use Prototype Power Converter	name	1	
SemiceMod	GameStrings	Button/Name/UsePrototypeSuperHealingDrone	Use Prototype Super Healing Drone	name	1	
SemiceMod	GameStrings	Button/Name/UsePrototypeSuperStimpack	Use Prototype Super Stimpack	name	1	
SemiceMod	GameStrings	Button/Name/UsePrototypeTeleporter	Use Prototype Teleporter	name	1	
SemiceMod	GameStrings	Button/Name/Utilities	Utilities	name	1	
SemiceMod	GameStrings	Button/Name/Virophages	Virophages	name	1	
SemiceMod	GameStrings	Button/Name/WarpinGhostCommando	Warp in Ghost Commando	name	1	
SemiceMod	GameStrings	Button/Name/WarpinLightInfantry	Warp in Marine Commando	name	1	
SemiceMod	GameStrings	Button/Name/WarpinMedicCommando	Warp in Medic Commando	name	1	
SemiceMod	GameStrings	Button/Name/WarpinMediumInfantry	Warp in Medium Infantry	name	1	
SemiceMod	GameStrings	Button/Name/WarpinMediumInfantry2	Warp in Medium Infantry	name	1	
SemiceMod	GameStrings	Button/Name/WarpinMediumInfantry22	Warp in Medium Infantry	name	1	
SemiceMod	GameStrings	Button/Name/WarpinReaperCommando	Warp in Reaper Commando	name	1	
SemiceMod	GameStrings	Button/Name/WarpinSpectreCommando	Warp in Spectre Commando	name	1	
SemiceMod	GameStrings	Button/Name/Weapons	Weapons	name	1	
SemiceMod	GameStrings	Button/Name/Weld	Weld	name	1	
SemiceMod	GameStrings	Button/Name/ZagaraVoidCoopDevouringMaw	Devouring Maw	name	1	
SemiceMod	GameStrings	Button/Subtitle/ArcticBeast	A monster which is accustomed to the cold of the sub-level. A group of them are locked in the Containment Facility.	tip	1	
SemiceMod	GameStrings	Button/Subtitle/CreepTower	A structure which can launch creep in a chosen direction.	tip	1	
SemiceMod	GameStrings	Button/Subtitle/Devourer	A monstrous zombie which combines the strengths of the other four ultimate evolutions with flight. Several of them are locked in the Containment Facility for genetic testing.	tip	1	
SemiceMod	GameStrings	Button/Subtitle/Genesplicer	An evolved Alpha Zombie which can spawn large groups of powerful blood and flying zombies. It spawns pure strain zombies when rooted.	tip	1	
SemiceMod	GameStrings	Button/Subtitle/Geneweaver	An Alpha Zombie which can spawn powerful blood zombies and flying zombies. It can also root to keep spawning evolved zombies using energy.	tip	1	
SemiceMod	GameStrings	Button/Subtitle/LegionZombie	An Alpha Zombie which leaves creep wherever it moves while passively toughening nearby zombies, but has no attack.	tip	1	
SemiceMod	GameStrings	Button/Subtitle/LegionnaireZombie	An evolved Alpha Zombie which leaves creep wherever it moves while passively toughening nearby zombies, but has no attack.	tip	1	
SemiceMod	GameStrings	Button/Subtitle/Oculus	An Alpha Zombie which flies and detects cloaked units. It is only vulnerable to Mining Charges.	tip	1	
SemiceMod	GameStrings	Button/Subtitle/Saboteur	An Alpha Zombie which burrows and detects cloaked units as well as creating changelings. It is only visible if detected.	tip	1	
SemiceMod	GameStrings	Button/Subtitle/SubterraneanOrganism	Something is tunneling up from bellow.	tip	1	
SemiceMod	GameStrings	Button/Subtitle/SunkenColony	A defensive structure which attacks with tentacles from the ground. The attacks can be dodged.	tip	1	
SemiceMod	GameStrings	Button/Subtitle/Underseer	An Alpha Zombie which burrows and detects cloaked units. It is only visible if detected.	tip	1	
SemiceMod	GameStrings	Button/Tooltip/ALTrackingDevice	"Reveals the target unit for <d ref=""Behavior,Revealed,Duration""/> seconds but sacrifices the droid in the process."	tip	1	
SemiceMod	GameStrings	Button/Tooltip/AberrationTowering	Can walk over other zombies. Resists stun, slow, and knockback by 66%.	tip	1	
SemiceMod	GameStrings	Button/Tooltip/AberrationTowering2	Can walk over other zombies. Resists stun, slow, and knockback by 50%.	tip	1	
SemiceMod	GameStrings	Button/Tooltip/Abomination	Aberrations are durable units that deal heavy damage. They cannot be stunned by flashbangs, only slowed down, and are able to walk over smaller zombies.	tip	1	
SemiceMod	GameStrings	Button/Tooltip/Accelerate	Speeds up a moving unit by 40%.	tip	1	
SemiceMod	GameStrings	Button/Tooltip/AccelerationDrone	Increases move speed of nearby units.	tip	1	
SemiceMod	GameStrings	Button/Tooltip/AccessEquipmentLocker	Unlock weapons, structures, upgrades, abilities or change your loadout at a Weapons Locker.	tip	1	
SemiceMod	GameStrings	Button/Tooltip/AcidSpit	Creates a pool of acid at target location. The acid slows all units and deals damage over time. Bonus damage to mechanical units. Acid spit uses energy which is only regenerated on creep.	tip	1	
SemiceMod	GameStrings	Button/Tooltip/ActivateBurstFire	- High damage<n/>- Ignores armor<n/>- Targets enemies with the most life	tip	1	
SemiceMod	GameStrings	Button/Tooltip/ActivateContinuousFire	- High rate of fire<n/>- Targets enemies with the least life	tip	1	
SemiceMod	GameStrings	Button/Tooltip/ActivateDefensiveMatrix	"Create a protective barrier that absorbs <d ref=""1-Behavior,NovaStoneDefensiveMatrix,DamageResponse.ModifyFraction*100"" precision=""2""/>% of damage,  reflects 100% of melee damage  to attackers, and allows you to push enemies out of your way. It lasts <d ref=""Behavior,NovaStoneDefensiveMatrix,Duration""/> seconds.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""Keep all arms and legs inside the protective shield during operation. I don't want another accident. The last one took an hour to clean up...""<n/>                     --Dr. Andrew O'Neil</c></s>"	tip	1	
